#Pleiades SPK Reference Corpus
#Source: JPL DE SPK kernel: de440.bsp
#Kernel-SHA256: a4ce9bf9b3282becc9f4b2ac3cebe03a2ae7599981aabd7265fd8482fff7c4b5
#Coverage: geocentric ecliptic (mean geometric), TDB epochs
#Redistribution: derived from public-domain JPL DE kernel; corpus is redistributable
#Slice-Role: interior
#Columns:epoch_jd,body,x_km,y_km,z_km
2439680.5,Sun,-43397344.481256,145773326.621176,403.955895
2439860.5,Sun,35987310.730009,-142628789.723333,-60.956162
2440040.5,Sun,-30496074.180939,149012804.143154,-70.867720
2440220.5,Sun,22512740.820479,-145366660.166672,312.282220
2440400.5,Sun,-17357051.817062,151085747.777796,-730.361851
2440580.5,Sun,8847368.485055,-146860086.765718,622.929904
2440760.5,Sun,-4085750.630439,151990667.460300,-322.048232
2440940.5,Sun,-4901039.138614,-147091516.432528,116.664969
2441120.5,Sun,9201855.718390,151721510.023633,199.354415
2441300.5,Sun,-18610628.344027,-146062150.675364,-411.255020
2441480.5,Sun,22432711.760884,150265266.706338,332.643885
2441660.5,Sun,-32143832.014953,-143781688.719169,-267.435080
2441840.5,Sun,35487460.064334,147629283.753579,87.427932
2442020.5,Sun,-45415409.867642,-140269378.889198,-129.508850
2442200.5,Sun,48253636.165443,143836998.619128,41.220727
2442380.5,Sun,-58298263.474619,-135561043.529999,-251.074940
2442560.5,Sun,60658153.163117,138921305.440633,669.283375
2442740.5,Sun,-70678787.682691,-129696605.507242,-410.461281
2442920.5,Sun,72592123.432892,132921059.767311,487.062009
2443100.5,Sun,-82465848.259991,-122733150.251827,-427.046700
2443280.5,Sun,83952653.748853,125867701.614671,-56.756386
2443460.5,Sun,-93542403.755739,-114742686.061398,28.913940
2443640.5,Sun,94639672.307486,117821847.798915,-26.719987
2443820.5,Sun,-103837618.935883,-105771692.397863,-214.642206
2444000.5,Sun,104564399.535382,108851867.492825,497.577628
2444180.5,Sun,-113263507.283757,-95903776.020503,-851.031092
2444360.5,Sun,113676206.480083,99002808.946839,958.026427
2444540.5,Sun,-121736899.887990,-85241427.889630,-779.194740
2444720.5,Sun,121883646.995245,88364259.144792,638.325969
2444900.5,Sun,-129205662.868036,-73867793.802532,-312.946803
2445080.5,Sun,129101151.106884,77025919.876371,-92.921272
2445260.5,Sun,-135599623.667993,-61891000.054764,-62.079468
2445440.5,Sun,135279849.186313,65070090.812529,291.512983
