#Pleiades SPK Reference Corpus
#Source: JPL Horizons VECTORS (geocentric, Ecliptic of J2000, GEOMETRIC), Tier B constrained
#Coverage: geocentric ecliptic (mean geometric), TDB epochs
#Redistribution: derived from public-domain JPL Horizons; corpus is redistributable
#Slice-Role: asteroid_constrained
#Columns:epoch_jd,body,x_km,y_km,z_km
2477435.5,asteroid:2060-Chiron,2719281068.110669,160200210.350500,136036654.908609
2477800.5,asteroid:2060-Chiron,2699822516.638357,329120732.843441,117059361.976593
2478165.5,asteroid:2060-Chiron,2663881467.236436,495208281.811389,97393096.075069
2478530.5,asteroid:2060-Chiron,2611704030.333893,657440636.075160,77151483.297556
2478895.5,asteroid:2060-Chiron,2543528578.727501,814849469.817402,56447355.010825
2479260.5,asteroid:2060-Chiron,2459543929.081259,966488887.297597,35394877.224289
2479625.5,asteroid:2060-Chiron,2359879230.008105,1111334992.922534,14119467.277745
2479990.5,asteroid:2060-Chiron,2244643574.696798,1248330244.553647,-7251772.033774
2480355.5,asteroid:2060-Chiron,2113923376.609395,1376332187.368114,-28575710.485274
2480720.5,asteroid:2060-Chiron,1967800560.614004,1494020198.429078,-49698774.307512
2481085.5,asteroid:2060-Chiron,1806396456.693673,1599930411.478592,-70451770.111433
2481450.5,asteroid:2060-Chiron,1629890155.481778,1692387117.012150,-90641028.772404
2481815.5,asteroid:2060-Chiron,1438595589.177756,1769467571.771523,-110054927.691225
2482180.5,asteroid:2060-Chiron,1233080179.953178,1829025624.309679,-128445576.282430
2482545.5,asteroid:2060-Chiron,1014135058.920072,1868691057.974948,-145530808.785681
2482910.5,asteroid:2060-Chiron,782868390.106514,1885864429.430968,-160979456.242589
2483275.5,asteroid:2060-Chiron,540806416.707350,1877683452.547542,-174398888.375440
2483640.5,asteroid:2060-Chiron,289969046.185476,1840908798.751709,-185325397.205593
2484005.5,asteroid:2060-Chiron,33164601.063639,1771912416.543837,-193199462.869760
2484370.5,asteroid:2060-Chiron,-225705082.952675,1666760269.549030,-197361185.252562
2484735.5,asteroid:2060-Chiron,-481238902.524613,1521330562.962928,-197035350.195380
2485100.5,asteroid:2060-Chiron,-725898458.034470,1331712780.090672,-191345372.659191
2485465.5,asteroid:2060-Chiron,-949538830.838316,1095066240.069567,-179366740.970935
2485830.5,asteroid:2060-Chiron,-1139089281.806034,810983565.589614,-160258558.505638
2486195.5,asteroid:2060-Chiron,-1278990538.625755,483572446.059370,-133535756.171777
2486560.5,asteroid:2060-Chiron,-1353425661.459061,123593894.024060,-99426390.018963
2486925.5,asteroid:2060-Chiron,-1350348932.963939,-250801552.342260,-59193491.755403
2487290.5,asteroid:2060-Chiron,-1266144011.349124,-616390069.121778,-15127339.709796
2487655.5,asteroid:2060-Chiron,-1107859641.814977,-950479368.548478,29928936.689825
2488020.5,asteroid:2060-Chiron,-890756583.468863,-1236544080.890525,73305219.947026
2415020.5,asteroid:5145-Pholus,-129532472.953287,1150804114.988724,-229433994.348873
2415385.5,asteroid:5145-Pholus,-477868591.759582,1049425072.389319,-67249280.239738
2415750.5,asteroid:5145-Pholus,-796036916.207590,877219775.630217,98917318.673202
