# Source: Swiss Ephemeris 2.10.03 (libswisseph-sys 0.1.2), swe_calc SE_OSCU_APOG=13,
# iflag=SEFLG_MOSEPH (Moshier, no data files). Frame: true ecliptic of date, nutation on.
# Columns: of-date true ecliptic longitude/latitude (deg) and geocentric distance (AU).
# Accuracy note: Moshier Moon vs the DE440-sourced packaged Moon is part of the gate budget;
# upgrade path is SEFLG_JPLEPH against DE440 if the band is too loose.
jd_tt,se_oscu_apogee_lon_deg,se_oscu_apogee_lat_deg,se_oscu_apogee_dist_au
2426428.5,8.099724632,-0.583800296,0.002697674626
2426451.5,355.805908454,-1.681986498,0.002693329594
2426474.5,347.320099807,-2.337947783,0.002706211510
2426497.5,359.731270184,-1.109154474,0.002708400582
2426520.5,5.313249238,-0.462353633,0.002675734313
2426543.5,332.839123244,-2.928490682,0.002648595413
2426566.5,347.613149885,-1.651474089,0.002753834012
2426589.5,12.340837269,0.616948559,0.002712971517
2426612.5,8.945207176,0.329973324,0.002715514894
2426635.5,358.116905056,-0.660419767,0.002711220809
2426658.5,16.305321223,1.062398785,0.002742239791
2426681.5,38.642845706,2.960886183,0.002683692412
2426704.5,13.600011020,1.190964219,0.002638214926
2426727.5,5.601935946,0.673561566,0.002718777944
2426750.5,24.568538687,2.455104664,0.002706782786
2426773.5,22.422076427,2.343920550,0.002704312001
2426796.5,4.484874552,0.770556966,0.002693345648
2426819.5,27.710260664,2.752558411,0.002772319868
2426842.5,52.855686379,4.353286550,0.002703006530
2426865.5,44.634207790,3.984457135,0.002688329740
2426888.5,32.846618126,3.419229660,0.002706172199
2426911.5,43.634187613,4.248866515,0.002706391125
2426934.5,52.739648618,4.755641189,0.002686029259
2426957.5,17.636542672,2.688536729,0.002642490686
2426980.5,32.085708630,3.717340947,0.002758101087
2427003.5,58.835310380,4.929451153,0.002716527520
2427026.5,57.199909242,4.795190400,0.002715836966
2427049.5,45.359933735,4.472107061,0.002713417405
2427072.5,62.041735923,5.039946161,0.002738007878
2427095.5,84.458991623,4.971297113,0.002689391373
2427118.5,59.283187301,5.216226709,0.002632080885
2427141.5,50.572963644,5.037573364,0.002722585921
2427164.5,70.444472995,5.183813563,0.002707942991
2427187.5,69.554517483,5.053997044,0.002708581155
2427210.5,52.281596339,4.930848582,0.002696033462
2427233.5,72.442200033,4.939620424,0.002764663742
2427256.5,97.058949799,4.085085157,0.002710747377
2427279.5,93.557504811,4.297867953,0.002681811585
2427302.5,77.446988610,4.996362737,0.002706396776
2427325.5,87.713299822,4.584371156,0.002704987628
2427348.5,99.308573316,3.879047886,0.002693283768
2427371.5,62.179749244,5.046944010,0.002640939624
2427394.5,77.378222532,4.585159052,0.002760507160
2427417.5,105.593481093,2.992646435,0.002718307142
2427440.5,105.082125473,2.948446281,0.002713669811
2427463.5,92.719607734,3.838385376,0.002713736445
2427486.5,107.460765282,2.791996938,0.002730895829
2427509.5,129.204099999,0.894949287,0.002695012735
2427532.5,105.495135261,2.711116782,0.002625931413
2427555.5,95.275307469,3.262561168,0.002723239424
2427578.5,115.837218124,1.517224985,0.002707479729
2427601.5,116.581743367,1.296249279,0.002710017051
2427624.5,99.669607903,2.691482421,0.002696856041
2427647.5,116.574182646,1.255538207,0.002754800573
2427670.5,141.714795377,-1.056078296,0.002719760085
2427693.5,143.259489017,-1.229928869,0.002673720942
2427716.5,122.203270553,0.547750198,0.002705348134
2427739.5,132.947037346,-0.641201984,0.002703360212
2427762.5,145.922301663,-1.944052073,0.002696840117
2427785.5,107.694028597,1.276572111,0.002641449277
2427808.5,123.761157855,-0.244412165,0.002759940347
2427831.5,152.448731732,-2.761936390,0.002720099072
2427854.5,153.308644221,-2.802329469,0.002711175964
2427877.5,140.629592277,-1.820122936,0.002713462283
2427900.5,152.602564639,-2.915858538,0.002724131402
2427923.5,173.903981605,-4.293958092,0.002703404734
2427946.5,152.880553756,-3.283868081,0.002620991758
2427969.5,139.829936481,-2.426593602,0.002723382195
2427992.5,161.078196113,-3.996395927,0.002709356955
2428015.5,163.894327365,-4.142243953,0.002712588406
2428038.5,147.268385594,-3.039425512,0.002699673033
2428061.5,160.867249210,-3.944809331,0.002747553617
2428084.5,187.122640916,-4.932490685,0.002730699947
2428107.5,192.794203328,-5.060063238,0.002666859125
2428130.5,166.998400589,-4.598733713,0.002706417309
2428153.5,178.802489301,-5.104249336,0.002703892295
2428176.5,191.760182073,-5.281389398,0.002700315083
2428199.5,154.827087286,-4.145946238,0.002646916477
2428222.5,170.309803341,-4.756012025,0.002756950768
2428245.5,198.164248890,-4.982876992,0.002723772811
2428268.5,200.925286991,-4.863257015,0.002709241552
2428291.5,187.926478914,-5.085629401,0.002714011039
2428314.5,196.868218927,-5.090206020,0.002718823243
2428337.5,218.397373843,-4.329934644,0.002712472890
2428360.5,199.798208622,-5.049660365,0.002616350859
2428383.5,183.751202591,-5.171466300,0.002722355355
2428406.5,205.855038263,-4.644761285,0.002712223835
2428429.5,210.689798656,-4.264501128,0.002714197533
2428452.5,194.574242872,-4.814715997,0.002703240681
2428475.5,205.658917248,-4.451251445,0.002741394043
2428498.5,233.304186009,-2.718465974,0.002738184682
2428521.5,241.619541922,-2.043411706,0.002657986805
2428544.5,211.820309713,-4.154762287,0.002705806804
2428567.5,224.723117326,-3.183918748,0.002702589996
2428590.5,236.514366074,-2.087575933,0.002700921515
2428613.5,203.167945392,-4.166560644,0.002653058536
2428636.5,216.453410650,-3.286968619,0.002748668317
2428659.5,242.987447363,-1.134336967,0.002727386070
2428682.5,248.877731536,-0.574359786,0.002705032236
2428705.5,234.870968795,-1.835424407,0.002712343234
2428728.5,240.989459630,-1.218588072,0.002713130442
2428751.5,263.349039699,0.874115526,0.002719102775
2428774.5,246.835249327,-0.384657950,0.002612634259
2428797.5,228.100443654,-1.780180837,0.002719046965
2428820.5,251.289763962,0.367508685,0.002714761357
2428843.5,258.227346621,1.108982476,0.002714345235
2428866.5,242.369881626,-0.345927632,0.002705490275
2428889.5,251.534246650,0.519984759,0.002735654267
2428912.5,279.841579365,2.934838515,0.002743740779
2428935.5,289.540801393,3.682890166,0.002651901200
2428958.5,257.702253334,1.473937030,0.002704463250
2428981.5,270.750659718,2.737524209,0.002701814533
2429004.5,281.521366285,3.654364482,0.002702331127
2429027.5,252.491408041,1.421181730,0.002658741839
2429050.5,261.739677152,2.223896930,0.002737952951
2429073.5,287.089998487,4.029550408,0.002735813849
2429096.5,297.048279835,4.493532148,0.002702958239
2429119.5,281.920812210,3.764714916,0.002712287216
2429142.5,285.756389804,4.154654662,0.002711041166
2429165.5,308.954703624,5.047716430,0.002724555396
2429188.5,293.207433815,4.756788633,0.002610894112
2429211.5,272.811700005,3.746778051,0.002717200264
2429234.5,297.070535486,4.923996429,0.002720000004
2429257.5,305.732265118,5.029368761,0.002715918734
2429280.5,290.723588668,4.588592169,0.002709896779
2429303.5,297.977669829,4.878963785,0.002731824460
2429326.5,325.838487481,4.886820433,0.002748021708
2429349.5,336.204250307,4.629215761,0.002647960756
2429372.5,303.262614643,5.250002503,0.002703231704
2429395.5,315.870138811,5.229244541,0.002702424344
2429418.5,325.901748051,4.931652803,0.002704330939
2429441.5,301.634519780,5.082225561,0.002666053240
2429464.5,306.102779133,5.022625375,0.002727348320
2429487.5,331.063148285,4.426900282,0.002745890340
2429510.5,345.196035108,3.648978539,0.002700008081
2429533.5,328.360651833,4.573210155,0.002711664132
2429556.5,330.822957954,4.514398223,0.002709535744
2429579.5,354.447423818,3.006323466,0.002725927255
2429602.5,337.824659145,4.002993190,0.002611728380
2429625.5,318.181615334,4.686963549,0.002714362710
2429648.5,342.956836401,3.337361797,0.002723554798
2429671.5,352.859278923,2.453013788,0.002714974296
2429694.5,339.049597420,3.438023808,0.002712110351
2429717.5,343.964565975,3.122453422,0.002725457939
2429740.5,10.876608674,0.843332340,0.002750801919
2429763.5,22.660890451,-0.287360949,0.002645051052
2429786.5,349.139300846,2.505201683,0.002698140807
2429809.5,0.545987423,1.394527073,0.002701997843
2429832.5,10.625368455,0.285250455,0.002704382325
2429855.5,350.511368020,1.913326133,0.002671377570
2429878.5,350.142966235,1.893442251,0.002716234538
2429901.5,15.837147796,-0.444569595,0.002755752463
2429924.5,33.976135412,-2.070289951,0.002696345704
2429947.5,15.297899799,-0.429777355,0.002709557060
2429970.5,17.044318830,-0.745479869,0.002707955214
2429993.5,40.196680780,-2.810833997,0.002724179865
2430016.5,22.692302049,-1.630959272,0.002615797274
2430039.5,4.675081890,-0.223610925,0.002709617276
2430062.5,28.736597195,-2.389165125,0.002727216329
2430085.5,40.100726238,-3.282546665,0.002714358782
2430108.5,27.880226112,-2.313759734,0.002714077499
2430131.5,29.636837228,-2.523205066,0.002720067338
2430154.5,55.528843068,-4.222414187,0.002754682154
2430177.5,69.120494417,-4.841645170,0.002646080374
2430200.5,35.378715069,-3.390442255,0.002692753039
2430223.5,45.092657655,-4.114690856,0.002704165434
2430246.5,55.884660691,-4.719712702,0.002706166870
2430269.5,39.244861916,-3.828925682,0.002678000624
2430292.5,34.632385312,-3.507850159,0.002709934504
2430315.5,61.534864048,-4.785681241,0.002765850089
2430338.5,82.417764153,-5.014990913,0.002693985614
2430361.5,62.084233457,-4.896640241,0.002708869062
2430384.5,63.618403521,-5.089171905,0.002708095300
2430407.5,85.110392255,-5.156663029,0.002721858222
2430430.5,68.226731049,-5.262389639,0.002625206695
2430453.5,50.983231830,-4.822765772,0.002702531171
2430476.5,73.234497231,-5.115486032,0.002732995179
2430499.5,86.662284633,-4.807980356,0.002714288773
2430522.5,75.996917742,-4.955379247,0.002716478274
2430545.5,74.757924958,-5.060808776,0.002716863181
2430568.5,99.974677357,-4.245292067,0.002757516870
2430591.5,115.528968821,-3.311038244,0.002646956567
2430614.5,81.088300231,-5.039222374,0.002685182585
2430637.5,89.277323696,-4.692305609,0.002706770552
2430660.5,101.238947933,-3.928703146,0.002706810607
2430683.5,87.126748680,-4.468362063,0.002684129867
2430706.5,80.036640197,-4.687465337,0.002706664290
2430729.5,107.978887006,-3.162066972,0.002771469913
2430752.5,130.328730047,-1.345915644,0.002689277504
2430775.5,108.889959752,-3.125135445,0.002705585973
2430798.5,109.928296268,-2.992407971,0.002706092273
2430821.5,128.817161117,-1.306886628,0.002716852384
2430844.5,115.314136568,-2.263673397,0.002636393282
2430867.5,96.833608161,-3.397181785,0.002691280553
2430890.5,117.146057455,-1.778158341,0.002738158067
2430913.5,133.440816458,-0.252755040,0.002712576212
2430936.5,123.966740808,-1.097019441,0.002716492989
2430959.5,119.977792685,-1.451081751,0.002713337452
2430982.5,144.773535750,0.837090689,0.002757261557
2431005.5,162.265789945,2.414980312,0.002649157795
2431028.5,127.178302396,-0.396349890,0.002676209195
2431051.5,134.194203837,0.399330693,0.002709064743
2431074.5,147.537904453,1.779360695,0.002706682201
2431097.5,135.246056781,0.769555230,0.002688899001
2431120.5,126.578388500,-0.017844837,0.002703547013
2431143.5,154.412288823,2.447330715,0.002774281833
2431166.5,177.278966350,4.045864862,0.002687319227
2431189.5,156.592040498,2.733356068,0.002702137557
2431212.5,156.104108305,2.877795315,0.002705030810
2431235.5,172.357699096,4.103679373,0.002713530424
2431258.5,163.946269426,3.735246796,0.002648666869
2431281.5,141.936802774,2.174541947,0.002678831210
2431304.5,160.786820617,3.612015255,0.002746430670
2431327.5,180.402231869,4.641773089,0.002713388500
2431350.5,172.100851829,4.204985952,0.002718072273
2431373.5,165.996349262,3.982961741,0.002713521085
2431396.5,190.343680143,4.943762865,0.002756788128
2431419.5,208.824018538,5.072194098,0.002651755865
2431442.5,172.821090447,4.733879348,0.002669645959
2431465.5,179.344134992,4.997938560,0.002713344524
2431488.5,193.692527873,5.211303873,0.002707792451
2431511.5,183.510079091,4.972153882,0.002695590371
2431534.5,173.554493972,4.694892168,0.002702451868
2431557.5,200.137185510,4.967312257,0.002775048621
2431580.5,223.048760309,4.323389291,0.002687349781
2431603.5,204.120941909,5.023067942,0.002698312600
2431626.5,201.347227013,5.151361202,0.002705023024
2431649.5,215.381311089,4.726152904,0.002710887034
2431672.5,212.145212616,4.783615069,0.002660624673
2431695.5,185.978122357,5.091483402,0.002668231982
2431718.5,204.687938090,4.741830403,0.002754835498
2431741.5,227.484766182,3.607176218,0.002713365362
2431764.5,219.688555983,3.990780462,0.002718124713
2431787.5,212.391036194,4.439923540,0.002713607319
2431810.5,236.123050872,2.952585838,0.002752279141
2431833.5,254.312868249,1.409805890,0.002653653576
2431856.5,218.646084389,3.948304556,0.002662160657
2431879.5,224.332886059,3.452467090,0.002715638840
2431902.5,239.536509420,2.122870044,0.002706647558
2431925.5,231.749577431,2.597053775,0.002699774323
2431948.5,220.083964590,3.439348549,0.002699154969
2431971.5,245.082554032,1.432730592,0.002772828398
2431994.5,268.569249865,-0.721843720,0.002688614417
2432017.5,252.619587314,0.714216089,0.002691393014
2432040.5,246.398034682,1.160689117,0.002703816146
2432063.5,259.194597355,-0.189286160,0.002707684030
2432086.5,260.492297903,-0.475496661,0.002669468802
2432109.5,229.971973210,2.013350539,0.002659331654
2432132.5,249.806505140,0.194469323,0.002761750596
2432155.5,275.287948231,-2.121543177,0.002712828452
2432178.5,267.912771815,-1.467342316,0.002716908059
2432201.5,259.880517956,-0.806735143,0.002713181081
2432224.5,282.016973611,-2.754905287,0.002745750047
2432247.5,299.053610722,-3.978900867,0.002659581033
2432270.5,265.908379852,-1.890600398,0.002654571388
2432293.5,269.177907046,-2.284492258,0.002718320011
2432316.5,285.450814963,-3.597076986,0.002706750405
2432339.5,280.439404151,-3.245928330,0.002704180589
2432362.5,266.596010969,-2.164305963,0.002697223014
2432385.5,289.661811736,-3.822056308,0.002770478509
2432408.5,313.978392541,-4.871701605,0.002694464793
2432431.5,301.661122186,-4.557844999,0.002685559697
2432454.5,291.460179446,-4.257126941,0.002704992452
2432477.5,303.886794219,-4.922948279,0.002707111623
2432500.5,308.340801651,-5.098555963,0.002677826369
2432523.5,274.592536972,-3.474849185,0.002656025516
2432546.5,295.820034064,-4.595679361,0.002768135664
2432569.5,322.653273743,-5.063153392,0.002713850097
2432592.5,315.749230562,-4.978035912,0.002716770506
2432615.5,307.512624402,-5.009046198,0.002714263253
2432638.5,326.986533986,-5.060676678,0.002738959823
2432661.5,343.072536545,-4.603520370,0.002669324347
2432684.5,313.132041023,-5.270266006,0.002645715286
2432707.5,312.863401442,-5.210707280,0.002722207992
2432730.5,330.801510482,-4.851158889,0.002707720114
2432753.5,328.221455275,-4.775231197,0.002708341813
2432776.5,312.879110000,-5.026706301,0.002697949689
2432799.5,334.244501318,-4.508639664,0.002767340824
2432822.5,359.692846291,-3.042677174,0.002699963700
2432845.5,350.546981798,-3.699766161,0.002677400400
2432868.5,336.206586741,-4.509303347,0.002705729836
2432891.5,349.006560733,-3.668228248,0.002705647026
2432914.5,354.722787987,-3.130395516,0.002683367623
2432937.5,320.555746193,-4.724559069,0.002656976365
2432960.5,342.343134649,-3.606403734,0.002769655101
2432983.5,9.370332718,-1.519525396,0.002712861085
2433006.5,3.564829602,-1.983139889,0.002713922014
2433029.5,354.699929435,-2.728138001,0.002713003147
2433052.5,10.829027800,-1.310338884,0.002730068287
2433075.5,27.505592787,0.267661537,0.002681241883
2433098.5,0.583667129,-1.867665780,0.002634631972
2433121.5,356.373989673,-2.038055883,0.002724535136
2433144.5,16.472950264,-0.151860693,0.002707792943
2433167.5,15.928221492,-0.084462450,0.002710113985
2433190.5,359.332125981,-1.584054345,0.002698097916
2433213.5,19.330254515,0.247710278,0.002762188446
2433236.5,46.052203497,2.598722661,0.002705616307
2433259.5,39.459305062,2.143950182,0.002669162985
2433282.5,21.668932900,0.796356894,0.002705852413
2433305.5,34.902145095,2.170167654,0.002704052931
2433328.5,41.011837227,2.807841955,0.002688030793
2433351.5,7.845147443,0.025043338,0.002657788189
2433374.5,28.570779756,1.910336076,0.002767852941
2433397.5,55.104482998,3.893609412,0.002714981092
2433420.5,51.880384195,3.654875876,0.002711837526
2433443.5,41.794990136,3.056834572,0.002712989236
2433466.5,54.525588583,4.012402524,0.002723969857
2433489.5,72.948567673,4.859045520,0.002694256549
2433512.5,47.700448281,3.932946685,0.002624479867
2433535.5,39.909430702,3.501363480,0.002728741202
2433558.5,62.450708903,4.747346622,0.002710541264
2433581.5,63.615429492,4.714750828,0.002713301990
2433604.5,46.618134360,3.905116418,0.002701632785
2433627.5,65.240724182,4.744444778,0.002758436410
2433650.5,92.397767212,4.959340233,0.002711198542
2433673.5,87.235507525,5.113345668,0.002662751546
2433696.5,66.970566931,5.123721298,0.002707396392
2433719.5,80.336149796,5.278525678,0.002703764997
2433742.5,86.712078373,5.172809988,0.002694218797
2433765.5,55.603753015,4.755880468,0.002660846713
2433788.5,73.909615515,5.016288621,0.002763377353
2433811.5,99.770588832,4.525551247,0.002719442988
2433834.5,99.817351384,4.470354316,0.002709417014
2433857.5,88.097346738,4.934422704,0.002713445477
2433880.5,98.042627296,4.653486473,0.002719087797
2433903.5,118.640388905,3.482134598,0.002704558094
2433926.5,93.040266297,4.762536545,0.002615313354
2433949.5,83.801082008,4.892772407,0.002732112219
2433972.5,108.608955979,3.709883958,0.002712483820
2433995.5,110.763565344,3.393482541,0.002714280760
2434018.5,94.213165831,4.336518198,0.002704622011
2434041.5,111.326818217,3.339538108,0.002751386759
2434064.5,138.064885069,1.149703094,0.002714729104
2434087.5,134.856331728,1.400760005,0.002655104434
2434110.5,111.966356918,3.149625028,0.002706415090
2434133.5,125.367083568,1.911272025,0.002701817533
2434156.5,132.367348810,1.120957704,0.002697895041
2434179.5,103.190158817,3.300377847,0.002662409830
2434202.5,118.635096312,2.058129296,0.002755379096
2434225.5,144.402641668,-0.259767792,0.002724829478
2434248.5,148.568736146,-0.650110614,0.002705116989
2434271.5,134.518501293,0.622792214,0.002712355208
2434294.5,142.567280211,-0.243904774,0.002714734103
2434317.5,165.037615090,-2.281862246,0.002710794270
2434340.5,137.631568294,-0.197738723,0.002609406958
2434363.5,129.113728482,0.377740026,0.002733979792
2434386.5,155.399271317,-2.038460760,0.002713964426
2434409.5,158.359778425,-2.327214525,0.002714489377
2434432.5,142.783033424,-0.961082570,0.002706835095
2434455.5,157.174397423,-2.250436321,0.002742789271
2434478.5,182.902465414,-4.047238806,0.002721944488
2434501.5,182.910026100,-4.173939764,0.002649895286
2434524.5,157.020250892,-2.685040208,0.002705746818
2434547.5,170.383238740,-3.779505931,0.002701854578
2434570.5,178.458618090,-4.331211454,0.002702242388
2434593.5,150.963512156,-2.462201563,0.002665206829
2434616.5,163.030257562,-3.355926416,0.002747564654
2434639.5,189.263800104,-4.726247077,0.002734091400
2434662.5,197.462939792,-4.907387362,0.002702497967
2434685.5,181.018803659,-4.486687242,0.002713093322
2434708.5,188.106158268,-4.907483711,0.002713382147
2434731.5,211.381381558,-5.179522516,0.002714813381
2434754.5,181.423188492,-4.881659624,0.002608557094
2434777.5,175.085105479,-4.595364935,0.002734785250
2434800.5,201.459959223,-5.157498370,0.002716991241
2434823.5,205.365038361,-5.008552420,0.002715342726
2434846.5,191.332601620,-4.965526595,0.002710210906
2434869.5,202.121116455,-5.065104281,0.002734810817
2434892.5,227.182277613,-4.393319205,0.002730857300
2434915.5,230.964466803,-4.257385202,0.002644227584
2434938.5,201.263255934,-5.242566917,0.002704647916
2434961.5,214.955745241,-4.889395370,0.002702696720
2434984.5,223.876219347,-4.392171379,0.002705203711
2435007.5,198.409131340,-5.007773614,0.002669980283
2435030.5,207.626989880,-4.765074084,0.002741203230
2435053.5,234.853128648,-3.437390997,0.002741924199
2435076.5,246.311650116,-2.576901700,0.002697325398
2435099.5,227.283568236,-3.951063666,0.002712067246
2435122.5,234.010896279,-3.485972207,0.002710528278
2435145.5,256.653325997,-1.618748887,0.002714636524
2435168.5,226.361888252,-3.699122659,0.002612672948
2435191.5,221.401293501,-3.793530111,0.002730394014
2435214.5,246.781969036,-1.891998669,0.002718564978
2435237.5,252.401850994,-1.291433432,0.002713722655
2435260.5,239.452676372,-2.395712042,0.002710943707
2435283.5,246.348111129,-1.816785991,0.002725710602
2435306.5,271.623824209,0.492525826,0.002739662008
2435329.5,279.500182315,1.287050857,0.002638785086
2435352.5,245.899966484,-1.511591575,0.002700921019
2435375.5,260.034244035,-0.085918862,0.002702953608
2435398.5,269.859111453,1.002754944,0.002706059739
2435421.5,246.018104650,-1.062520404,0.002673661014
2435444.5,253.053695215,-0.398228808,0.002734460060
2435467.5,281.230208402,2.148449843,0.002748640917
2435490.5,295.091203305,3.229259516,0.002692542497
2435513.5,274.364890489,1.655034921,0.002710338901
2435536.5,280.387667329,2.357223749,0.002707962790
2435559.5,301.428468664,3.948171994,0.002714158723
2435582.5,273.741771158,2.180780237,0.002618798102
2435605.5,267.476428649,1.748071748,0.002722672299
2435628.5,291.322962062,3.625881095,0.002723249825
2435651.5,299.764892188,4.109494738,0.002713634032
2435674.5,287.686720297,3.334343192,0.002712999391
2435697.5,290.830783545,3.630637793,0.002720503599
2435720.5,316.810967187,4.818835123,0.002748473171
2435743.5,327.865060256,5.105916942,0.002635422121
2435766.5,290.595385994,4.063584222,0.002698800859
2435789.5,305.529681481,4.842346144,0.002705876309
2435812.5,315.990897195,5.130011947,0.002708368875
2435835.5,294.241536293,4.290439522,0.002680423374
2435858.5,299.350090259,4.502316729,0.002730561459
2435881.5,327.406878419,5.008012080,0.002755236508
2435904.5,342.652745084,4.742874771,0.002689153181
2435927.5,321.078496142,5.143121843,0.002709490912
2435950.5,326.055854939,5.227013997,0.002706776578
2435973.5,345.131637973,4.769853081,0.002714350311
2435996.5,321.821462906,5.231260556,0.002627590428
2436019.5,312.540807409,5.086515671,0.002712641092
2436042.5,334.988126507,4.803676520,0.002730361111
2436065.5,346.850127955,4.232122170,0.002713369159
2436088.5,335.205679246,4.671897744,0.002714985908
2436111.5,335.586004415,4.741515852,0.002717391030
2436134.5,2.540679386,3.254779932,0.002753513322
2436157.5,15.402282457,2.243044338,0.002630657302
2436180.5,335.216537576,4.698115163,0.002695604216
2436203.5,351.106678288,3.772464458,0.002707740208
2436226.5,1.745917587,2.825831522,0.002708341401
2436249.5,342.699438307,3.943679636,0.002686596257
2436272.5,345.662590412,3.752913691,0.002724074078
2436295.5,12.942750954,1.665210225,0.002759069998
2436318.5,29.889199548,0.126639409,0.002684702750
2436341.5,7.888655317,2.081029219,0.002705775178
2436364.5,11.303821323,1.673396301,0.002704337366
2436387.5,28.650227051,-0.022804494,0.002712678759
2436410.5,10.429883004,1.389268340,0.002635511389
2436433.5,357.122020310,2.304117198,0.002700394104
2436456.5,19.071435301,0.342167770,0.002737585149
2436479.5,34.687953639,-1.138838697,0.002712000328
2436502.5,22.985149449,-0.059863732,0.002715329483
2436525.5,21.425740778,0.035034322,0.002714821545
2436548.5,48.881609615,-2.409188025,0.002754276329
2436571.5,61.697936992,-3.470810463,0.002628874344
2436594.5,21.185281960,-0.491569063,0.002691782087
2436617.5,37.009915898,-2.007215999,0.002709453972
2436640.5,47.782642929,-3.001983176,0.002708461755
2436663.5,32.089403161,-1.728859889,0.002692329394
2436686.5,31.585679501,-1.689254000,0.002716534986
2436709.5,57.734228580,-3.677488620,0.002765021446
2436732.5,76.743564523,-4.649082976,0.002683835941
2436755.5,55.152488149,-3.671989196,0.002702803782
2436778.5,56.538269340,-3.931359244,0.002704330216
2436801.5,72.636423701,-4.822052668,0.002712535240
2436824.5,59.107226668,-4.319061690,0.002644149847
2436847.5,41.269499224,-3.204141836,0.002690233020
2436870.5,63.701289990,-4.520632666,0.002747622768
2436893.5,82.657124199,-5.025466541,0.002712353761
2436916.5,70.736921694,-4.706168252,0.002717100055
2436939.5,68.268941795,-4.767798763,0.002715114815
2436962.5,95.122093874,-5.055051462,0.002752632885
2436985.5,106.204907482,-4.883226735,0.002629976713
2437008.5,67.497651699,-5.051593179,0.002687289125
2437031.5,81.910288769,-5.246354255,0.002712713278
2437054.5,93.203875901,-5.056787945,0.002709365174
2437077.5,81.224025722,-5.040764062,0.002698982399
2437100.5,76.818063564,-5.032723488,0.002711057760
2437123.5,102.189283613,-4.602572738,0.002770230473
2437146.5,123.345920994,-3.531369790,0.002683124939
2437169.5,102.150998594,-4.707152092,0.002698385343
2437192.5,101.396435166,-4.757836314,0.002704574922
2437215.5,116.611277023,-3.910355738,0.002711126463
2437238.5,106.642129145,-4.328278718,0.002652169939
2437261.5,85.590411861,-4.888860970,0.002683850831
2437284.5,109.249991699,-3.875994644,0.002755308846
2437307.5,130.488118987,-2.329619653,0.002710210709
2437330.5,118.212367651,-3.234193868,0.002716418027
2437353.5,115.187620491,-3.484928768,0.002713317228
2437376.5,140.249866689,-1.444078201,0.002746599184
2437399.5,149.806789558,-0.504156760,0.002635669519
2437422.5,114.364622783,-3.195666732,0.002677954309
2437445.5,125.966203404,-2.184675361,0.002714863725
2437468.5,138.780089734,-0.907310904,0.002708437349
2437491.5,129.888965525,-1.590963522,0.002702581774
2437514.5,121.701005238,-2.286847296,0.002705112587
2437537.5,146.899415630,-0.029317604,0.002773673786
2437560.5,170.414548162,2.097760004,0.002683119158
2437583.5,149.935191266,0.351002076,0.002691782474
2437606.5,146.829428733,0.234807753,0.002704165286
2437629.5,161.641277540,1.765247778,0.002708914657
2437652.5,153.927281203,1.277748671,0.002658441700
2437675.5,131.123131064,-0.654593682,0.002678985450
2437698.5,155.456737606,1.590713377,0.002760753937
2437721.5,178.077472257,3.405405389,0.002708582826
2437744.5,166.394454900,2.500811377,0.002715335885
2437767.5,162.294374042,2.283994338,0.002711840925
2437790.5,184.567355410,3.924580861,0.002740290934
2437813.5,194.350710829,4.527864246,0.002646321493
2437836.5,161.517066373,2.754215900,0.002666691996
2437859.5,169.560472970,3.420699604,0.002719480268
2437882.5,184.760982505,4.377160874,0.002709575845
2437905.5,178.546089315,3.990773013,0.002707259338
2437928.5,167.151407542,3.269712720,0.002703382910
2437951.5,192.301565402,4.605009191,0.002776423885
2437974.5,217.496303968,5.029096246,0.002685014364
2437997.5,197.396781017,4.953545141,0.002686662344
2438020.5,192.515836821,4.963816862,0.002705772112
2438043.5,206.814194528,5.279126413,0.002708031712
2438066.5,200.854747031,5.204243314,0.002667124605
2438089.5,177.435727765,4.412295154,0.002676558386
2438112.5,201.168006224,5.024402799,0.002765465099
2438135.5,224.460877874,4.743458469,0.002708346421
2438158.5,214.096198672,4.936940734,0.002714545630
2438181.5,208.691967659,5.117486715,0.002711574821
2438204.5,227.972844380,4.664475282,0.002734395523
2438227.5,239.390723174,4.112238917,0.002658347836
2438250.5,207.657532108,5.178662420,0.002653734284
2438273.5,212.549346936,5.002755461,0.002725382074
2438296.5,230.780608348,4.212751750,0.002710468164
2438319.5,226.262955999,4.277444575,0.002710626834
2438342.5,213.143784827,4.796493578,0.002703872810
2438365.5,238.441088553,3.561434838,0.002775855033
2438388.5,264.500737581,1.527241513,0.002684392553
2438411.5,244.572143499,3.148560817,0.002679474014
2438434.5,238.119834187,3.523540398,0.002705470869
2438457.5,251.668380106,2.320967562,0.002705043899
2438480.5,247.917152517,2.437569027,0.002674974168
2438503.5,223.922868802,3.924585736,0.002672667001
2438526.5,246.392085045,2.296458288,0.002766286187
2438549.5,270.541157878,0.153046411,0.002707423333
2438572.5,262.228865806,0.907108215,0.002711252582
2438595.5,254.859119189,1.546569310,0.002709934586
2438618.5,271.379620030,-0.035156484,0.002727699438
2438641.5,285.563236887,-1.398385458,0.002669736729
2438664.5,253.424686825,1.166818180,0.002640189957
2438687.5,256.458288934,0.744375101,0.002730572165
2438710.5,277.744473782,-1.291941590,0.002710687408
2438733.5,274.287035798,-1.041255444,0.002712343598
2438756.5,260.339208668,0.242317680,0.002704367171
2438779.5,285.006298405,-1.988615767,0.002771423692
2438802.5,310.677600128,-3.888568805,0.002686376553
